id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER11B,21707.5218603338,32247.3176229559,11167.7260977117,0.346314885110375,-1.52984369691789,1.19650594996402e-23,4.71423344285823e-21
MER44B,853.260280436315,896.028840051973,810.491720820658,0.904537537847159,-0.144747719689038,0.70780779039052,1
UCON80_AMi,162.533785466127,137.12368565458,187.943885277675,1.37061576474186,0.454824186000735,0.792653420460057,1
MSTA1,106.787331128167,90.2549193023983,123.319742953936,1.36634926835129,0.450326314748477,0.821448000050132,1
UCON27,12.1810216163118,10.7652937768178,13.5967494558057,1.26301703768505,0.336874100739032,0.946930176138836,1
MER96B,317.030078637311,257.850337691,376.209819583622,1.45902395533979,0.545003570689796,0.330180316762602,1
MLT1E2-int,33.2339422088635,36.5857215857041,29.8821628320228,0.816771175662675,-0.291996141333599,0.927057662747064,1
UCON29,34.2051797806451,12.2030609177505,56.2072986435397,4.60600000462022,2.20351441257791,0.0868074073071511,0.924381580513987
Zaphod2,139.530033727089,126.250065930113,152.810001524066,1.21037561761476,0.275454830621213,0.54377044813668,1
MER41E,80.9684071426715,84.7025428537872,77.2342714315558,0.911829430727681,-0.13316411968376,0.875291557087336,1
MER41D,119.915530401735,164.730319614892,75.1007411885776,0.455901144149716,-1.13320706502873,0.210655568320152,1
MER41G,13.3949753887658,12.6004451479899,14.1895056295418,1.12611145581673,0.171349623862602,0.985792246692814,1
MLT2B3,565.721926299541,602.378569345659,529.065283253423,0.87829366809667,-0.187224691950578,0.780429808056581,1
LTR82B,206.150301104531,169.25331592755,243.047286281512,1.43599719124883,0.522052927311835,0.332840528143809,1
UCON26,33.8039805403263,11.1626780070572,56.4452830735953,5.05660765614756,2.33816984362458,0.197353703964725,1
MER41C,67.1783390426837,63.9198014255354,70.4368766598321,1.10195706320973,0.140068011657536,0.726051546490622,1
CR1-L3A_Croc,45.4011811965842,55.9396757631119,34.8626866300565,0.623219318926512,-0.682188139267814,0.600929151877884,1
L1M4a2,370.977532534964,300.725279075958,441.22978599397,1.46721880963829,0.55308403940952,0.206460520801669,1
L1M4a1,600.512715990928,594.490832735358,606.534599246497,1.02025896085853,0.0289353817348409,0.845022933120826,1
MER96,98.3705190139654,119.032267670532,77.7087703573984,0.65283785546695,-0.615203379013328,0.453437228000485,1
MER20B,986.383981132492,971.721877107383,1001.0460851576,1.030177573173,0.0428930382390038,0.816259499403222,1
LTR82A,227.862189882295,239.079434199559,216.644945565031,0.906163034433977,-0.142157455422652,0.808989922373782,1
MLT1E3,308.005496271935,294.93974656994,321.07124597393,1.08859945025345,0.122473212609765,0.866371252849006,1
LTR35A,17.321152282386,27.527270567581,7.11503399719094,0.25847219322828,-1.95191901299121,0.582431619343738,1
LTR35B,35.0828742855281,41.0742539560744,29.0914946149817,0.70826592848388,-0.497636952556777,0.75581927442505,1
MER95,51.6111979258837,74.0131339669818,29.2092618847856,0.394649710385406,-1.34135540438708,0.147736585560566,1
MER44A,1908.0658509809,2196.86696314795,1619.26473881385,0.737079106735512,-0.440108630559566,0.0549511297875568,0.822180195049267
MSTB2,204.885565482242,153.993988392992,255.777142571492,1.66095537391207,0.732013311891112,0.145329225322035,1
CER,49.3148616419011,45.6241899389984,53.0055333448038,1.16178574163562,0.216344029171674,0.759470471253871,1
AluYh7,11.7954770186192,16.7529969006745,6.83795713656386,0.408163218623204,-1.29278191423343,0.563406600545517,1
Charlie15b,598.475278237482,727.415044302158,469.535512172806,0.645485016911154,-0.631544487006098,0.0705028298921614,0.8527727400384
LTR52-int,12.0828950032546,15.6277492098801,8.53804079662912,0.546338483038317,-0.872133047591606,0.923062741017613,1
Charlie15a,1020.38160944006,1038.57659354269,1002.18662533743,0.964961690421763,-0.0514564272585968,0.683719695659554,1
LTR85c,187.624997993183,189.515865900455,185.734130085912,0.980045281187541,-0.0290796870518303,0.936218529519682,1
LTR85b,97.9607778674407,94.418473829823,101.503081905058,1.07503413037585,0.104382463482022,0.881567358246344,1
LTR85a,229.293462581315,200.085946064872,258.500979097758,1.29194970552278,0.369549908263116,0.614034552938818,1
Tigger12c,254.353150797149,274.548887984558,234.15741360974,0.852880575582262,-0.229584352262102,0.827254758521307,1
AluYh9,9.85016501819988,6.49891468911462,13.2014153472851,2.03132614887173,1.02242189674066,0.777008050636002,1
LTR66,67.5933770975661,75.421938552997,59.7648156421352,0.792406251930796,-0.335687832032535,0.818063890363861,1
LTR103_Mam,18.6919134670428,12.6004451479899,24.7833817860957,1.96686557459038,0.97589836000642,0.528631936410009,1
LTR61,30.9534711613838,14.4355965191619,47.4713458036056,3.28849214790616,1.71742622548281,0.208208092822357,1
tRNA-Leu-TTA_m_,91.5428930544721,154.469280397895,28.6165057110496,0.185256936766565,-2.43240053102639,0.0892321354221089,0.93086407451181
UCON67,8.70971017527976,7.34060548468827,10.0788148658712,1.37302227818871,0.457355034349997,0.995285465224445,1
LTR60,5.91729949905763,11.1626780070572,0.671920991058083,0.0601935297814096,-4.05424777013099,0.386898835243248,1
tRNA-Leu-CTY,15.1323395773865,25.9956587564585,4.26902039831456,0.164220512290497,-2.60629375381601,0.354773867057976,1
LTR60B,9.23688140437821,15.6277492098801,2.84601359887637,0.182112827679439,-2.45709554831276,0.581994430003768,1
UCON54,24.7671068198026,27.2816561173664,22.2525575222388,0.815660069407357,-0.293960068129084,0.649172306616787,1
UCON55,115.38812488711,131.367115703479,99.4091340707412,0.756727690475651,-0.402153857130026,0.606030310718102,1
