id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER4B,1856.3043592419,2859.83091145232,852.777807031474,0.298191688052775,-1.74568805112305,1.16868875348559e-15,1.38139010661997e-12
MamGypLTR1b,930.064762630702,199.537773223264,1660.59175203814,8.32219246117422,3.05696365290694,1.04781607185423e-12,6.19259298465851e-10
7SK,73992.0696910054,109964.458584078,38019.6807979331,0.345745173372211,-1.53221898349881,6.80803993656594e-11,2.68236773500698e-08
LTR39,1721.14734526099,3008.78206580109,433.512624720894,0.144082427786431,-2.79503369893909,1.88379018024135e-10,5.5665999826132e-08
MLT1B,7820.69836939915,10072.4997099589,5568.89702883944,0.552881329282479,-0.854958241964784,4.60355414793999e-08,1.08828020057301e-05
L1MEf,4377.96386109046,2736.39088879998,6019.53683338095,2.1998088277588,1.13737815319167,1.07944815663051e-07,2.1265128685621e-05
MST-int,333.870517970614,597.714279146123,70.0267567951053,0.117157577187454,-3.09347783110667,2.44190204101014e-07,4.12332601781997e-05
Charlie18a,964.777169524402,441.754555147131,1487.79978390167,3.3679330899172,1.75186347694246,4.67944362579234e-05,0.00633495967671746
LTR48B,769.879178309916,1030.77996558131,508.978391038518,0.493779863825232,-1.0180600898198,4.8235733579067e-05,0.00633495967671746
HERV9-int,180.505452827185,294.459756866094,66.5511487882759,0.226011015890841,-2.14553500284966,8.32523741456949e-05,0.00984043062402113
BC200,88.5435764414057,15.4437303498128,161.643422532999,10.4666048209627,3.38772162862508,0.000278525118962473,0.0299287900557857
MamRep1151,362.511358606289,533.71768989155,191.305027321027,0.358438610794219,-1.48020204286836,0.000441371503443686,0.043475093089203
LTR41B,553.014738975484,251.976502939396,854.052975011572,3.38941514406597,1.76103635255066,0.000815465957716053,0.0741446740015672
HUERS-P3-int,429.413492103704,261.148844682067,597.67813952534,2.28864937255602,1.1944964549332,0.000996375064128677,0.0812223417645863
ERVL-E-int,1506.22946827121,1917.24400132982,1095.21493521259,0.571244418787041,-0.807819930169773,0.00103074037772318,0.0812223417645863
MER58A,4355.08013901757,3518.20523967473,5191.95503836041,1.4757396697074,0.561438242843196,0.00151191537323164,0.110607870644247
SSU-rRNA_Hsa,8481.1031629143,13529.4901733003,3432.71615252826,0.253721027810976,-1.97868500330789,0.00159080693819983,0.110607870644247
MER97d,28.4772784678471,2.28559247337758,54.6689644623166,23.9189466622317,4.58008195270786,0.00173396461139446,0.113863676148236
LTR7Y,189.020433458516,289.131371326428,88.9094955906045,0.30750553003889,-1.70131573943404,0.00192917329124273,0.11531777179002
MER76-int,89.296306003194,25.3892538399081,153.20335816648,6.03418119856942,2.59315801938029,0.00206408990482399,0.11531777179002
L1PA12,804.795449055915,1040.31993135338,569.270966758449,0.547207594127192,-0.869839842855042,0.00213376343438646,0.11531777179002
MER5A,8215.54918704221,6800.32529403742,9630.77308004701,1.41622241049136,0.502047851096097,0.00214635446648091,0.11531777179002
L1ME3Cz,3086.05523725632,2456.49777429415,3715.61270021849,1.51256505871907,0.596997197179154,0.00254770208030059,0.130929732996317
L1ME4a,9046.44333825628,7524.78581931158,10568.100857201,1.40443875891843,0.489993716574697,0.0030093940200674,0.14821265548832
U14,65.9295994918966,17.1739058593601,114.685293124433,6.67788062096121,2.73939030288191,0.00327362730119356,0.154777098800431
LSU-rRNA_Hsa,9206.21466252808,15125.3810024155,3287.04832264063,0.217320034590579,-2.20210691313337,0.00360430129292396,0.163356326398724
LTR46-int,265.894361940516,425.403822434177,106.384901446854,0.250079796740225,-1.99953958402987,0.00373148968931095,0.163356326398724
HERVS71-int,310.044309383704,192.447249865023,427.641368902385,2.22212252553528,1.151938367631,0.0041152943667422,0.173724212196046
ERV3-16A3_I-int,1149.85688370773,1414.36184775462,885.351919660849,0.625972710637236,-0.675828330838879,0.00471023820576042,0.191982812386511
Helitron2Na_Mam,200.61124109363,111.056999507629,290.165482679631,2.61276177067705,1.38557558698816,0.00501158666713368,0.197456514685067
LTR15,206.786175736838,118.686958675186,294.88539279849,2.48456440446428,1.31299293967307,0.00518629193440905,0.197748292466822
L1MA8,2461.88480983211,2004.67382734054,2919.09579232368,1.45614501097978,0.542154034248207,0.00544586013193685,0.199839440532502
tRNA-Ile-ATA,16.7103949028789,33.4207898057579,0,0,-Inf,0.00557927372045056,0.199839440532502
LOR1b,183.456276132842,264.94485742153,101.967694844155,0.384863838598399,-1.37757997147984,0.00598555504976045,0.203695620596321
MER58D,668.178024608806,492.834771778419,843.521277439193,1.7115701361641,0.775320411846988,0.00603159621055096,0.203695620596321
Tigger4b,1394.1117523019,1085.95579849253,1702.26770611128,1.56752945973887,0.648492556915536,0.00630093005901598,0.206880536937691
LTR6B,256.784906484546,158.95053520643,354.619277762663,2.23100398688256,1.15769309173112,0.00648916703383262,0.207302579297031
L1M5,11065.435258309,9383.88888007432,12746.9816365437,1.35839008746262,0.441897836308732,0.00667654835611418,0.207675793603341
LTR21B,15.8303212235251,31.6606424470501,0,0,-Inf,0.00700203738989935,0.212215594740026
LTR2,292.537550167268,390.078997403513,194.996102931023,0.499888751327237,-1.00032103153266,0.00896431313966645,0.258809187194735
MER21B,1347.038726746,1630.0565893768,1064.02086411521,0.652750874447864,-0.615395609663298,0.00897730683162786,0.258809187194735
L1MB4,3982.94943332941,3332.34297265196,4633.55589400687,1.3904798911858,0.475582880897263,0.00991919144029048,0.266483128298204
MER67A,134.775780769604,202.164998796613,67.3865627425943,0.333324577170691,-1.58500039863618,0.0110606387079843,0.266483128298204
