id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
LTR46,119.991703,145.9766493,94.00675664,0.643984891,-0.634901254,0.106657558,0.989134757
L1MEc,4404.677218,4641.816479,4167.537957,0.897824801,-0.155494146,0.107194401,0.989134757
MER68C,27.79081901,15.12057696,40.46106106,2.675893993,1.420020964,0.10756997,0.989134757
MLT1F-int,138.2646984,113.615547,162.9138498,1.43390455,0.519948992,0.10805788,0.989134757
HERVIP10FH-int,208.7108807,173.2075021,244.2142593,1.409951973,0.495646021,0.108184248,0.989134757
THE1A,1314.734717,1209.284867,1420.184566,1.174400345,0.231924297,0.109401283,0.989134757
LTR45,9.064348022,2.171376758,15.95731929,7.348940818,2.877536333,0.110245648,0.989134757
MER104,581.7640572,644.4585789,519.0695356,0.805435062,-0.312159818,0.111980325,0.989134757
HERV1_LTRd,10.96061194,3.857118721,18.06410516,4.683315828,2.227530332,0.111989022,0.989134757
MER126,46.60878371,61.28076111,31.93680631,0.52115551,-0.940214166,0.116223277,0.989134757
MER47B,133.9160277,107.1427857,160.6892697,1.499767518,0.584738883,0.116321118,0.989134757
MER65-int,123.3755532,145.4078209,101.3432856,0.696958973,-0.520854361,0.116504681,0.989134757
LTR22E,113.8351479,87.64385416,140.0264417,1.597675537,0.675974449,0.120460054,0.989134757
L1PA13,2089.103318,2219.817265,1958.389371,0.882229993,-0.180773286,0.120629277,0.989134757
LTR33,1186.288608,1100.431814,1272.145403,1.156042007,0.209193822,0.121325689,0.989134757
MLT1O,719.2396661,795.362137,643.1171951,0.808584122,-0.306530221,0.12145765,0.989134757
MLT1G,497.0313184,447.274106,546.7885307,1.222490914,0.289823743,0.122308039,0.989134757
L5,159.0741376,193.5155719,124.6327032,0.644044828,-0.634766986,0.123770458,0.989134757
L1PB3,1815.927492,2090.803209,1541.051775,0.737062086,-0.440141945,0.124546318,0.989134757
LTR6A,120.4998144,94.87376441,146.1258644,1.540213623,0.623130462,0.125091006,0.989134757
LTR1F1,37.62682088,24.49516841,50.75847335,2.072183073,1.051151468,0.125509134,0.989134757
MamGypLTR1b,1114.883188,998.4365185,1231.329857,1.233258033,0.302474685,0.127215176,0.989134757
MER4B,950.4908502,1040.827228,860.1544722,0.826414268,-0.275062932,0.127638105,0.989134757
AluSz6,6341.808496,5984.763371,6698.853621,1.119318042,0.162620021,0.12852914,0.989134757
LTR16D,107.1793555,127.5326597,86.8260512,0.680814243,-0.554666876,0.128615281,0.989134757
LTR22B1,128.5593084,155.9370385,101.1815783,0.648861741,-0.624016992,0.128792686,0.989134757
MER66-int,150.5803545,122.7265303,178.4341787,1.453916918,0.539944831,0.129107315,0.989134757
L1M6,695.0987482,770.4796083,619.7178881,0.804327436,-0.314145162,0.129381818,0.989134757
Penelope1_Vert,312.8019601,270.3039944,355.2999258,1.31444571,0.394454556,0.131040647,0.989134757
MER97c,11.38705868,18.58385318,4.190264175,0.22547876,-2.148936555,0.131714007,0.989134757
X7B_LINE,169.0839076,140.8327425,197.3350726,1.40120166,0.486664603,0.133036122,0.989134757
HERV9N-int,92.00337271,72.70230004,111.3044454,1.530961817,0.614438302,0.1337283,0.989134757
AmnSINE2,205.9431735,178.2996913,233.5866556,1.310078856,0.389653652,0.135365757,0.989134757
UCON12,2.73624478,5.47248956,0,0,#NAME?,0.135651061,0.989134757
L1M2c,228.675918,178.5411997,278.8106363,1.561603914,0.643028574,0.136078985,0.989134757
MER57E3,190.7093176,158.2288541,223.1897811,1.410550448,0.496258265,0.136460342,0.989134757
MER21C,2382.013059,2239.541986,2524.484132,1.12723233,0.172784896,0.136497456,0.989134757
LTR105_Mam,92.72147854,64.58245321,120.8605039,1.87141395,0.904128713,0.136613267,0.989134757
LTR23-int,10.10844304,15.99898183,4.217904243,0.263635792,-1.923381847,0.137089316,0.989134757
Tigger17c,339.5557785,290.9094854,388.2020715,1.334442811,0.416237479,0.138128112,0.989134757
HSAT5,48.82949932,33.04403493,64.61496371,1.955419907,0.967478445,0.138390292,0.989134757
MER52A,601.7014393,550.2318163,653.1710623,1.187083413,0.247421312,0.139844477,0.989134757
LTR103_Mam,28.5645318,39.43789461,17.69116898,0.448582998,-1.156553155,0.141149959,0.989134757
tRNA-Leu-TTA_m_,85.67049307,111.2638412,60.07714495,0.539952102,-0.88909666,0.14211572,0.989134757
LTR88a,94.1979953,75.49850321,112.8974874,1.495360604,0.580493431,0.142143377,0.989134757
AluYh3,226.7681999,253.0237431,200.5126566,0.792465775,-0.335579466,0.142542205,0.989134757
LTR35B,25.69995106,14.52057766,36.87932446,2.539797337,1.344713382,0.143800893,0.989134757
LTR35A,13.89841701,21.70492396,6.091910062,0.280669496,-1.833055821,0.143947245,0.989134757
Zaphod3,111.1761173,134.8010277,87.55120685,0.649484713,-0.622632525,0.14536153,0.989134757
MADE2,519.6164107,467.0471889,572.1856325,1.225113107,0.29291495,0.145635588,0.989134757
L1M3de,110.5574529,87.43337023,133.6815357,1.528953251,0.612544296,0.146407402,0.989134757
LTR45B,64.34057895,39.94592503,88.73523286,2.221383853,1.151458711,0.146846509,0.989134757
LTR16D1,91.21787707,65.70095156,116.7348026,1.776759694,0.82924857,0.146897706,0.989134757
SSU-rRNA_Hsa,21241.95851,32845.89207,9638.024943,0.293431669,-1.768903509,0.146919852,0.989134757
MER97d,46.622471,31.76195787,61.48298414,1.935742891,0.952887344,0.146981635,0.989134757
Eulor1,3.624069003,0,7.248138005,Inf,Inf,0.147804159,0.989134757
LTR87,326.0435358,284.4260386,367.661033,1.292641964,0.370322732,0.148002374,0.989134757
MLT1H-int,227.9093545,265.0796805,190.7390286,0.719553563,-0.474826011,0.148057922,0.989134757
L1PB4,1299.49169,1381.702395,1217.280985,0.881000851,-0.182784682,0.148241348,0.989134757
LTR76,136.6809156,112.0475197,161.3143114,1.439695513,0.525763723,0.148500968,0.989134757
MER74A,430.7522453,366.7113133,494.7931773,1.349271646,0.432180832,0.14875143,0.989134757
UCON40,146.6264297,180.6849898,112.5678695,0.623006204,-0.682681566,0.151616995,0.989134757
UCON41,3.922248527,0,7.844497054,Inf,Inf,0.153264982,0.989134757
HERV1_I-int,65.44765541,49.87547307,81.01983775,1.624442492,0.69994467,0.15340954,0.989134757
LTR1D,101.9414952,125.0399718,78.84301859,0.630542517,-0.66533444,0.153599133,0.989134757
HERVP71A-int,160.2035605,194.1260614,126.2810597,0.650510595,-0.62035554,0.153922278,0.989134757
HY4,94.57138716,72.44241209,116.7003622,1.610939764,0.68790255,0.154338854,0.989134757
L1P5,24.72682304,13.04012199,36.41352409,2.792422044,1.481517006,0.156200342,0.989134757
HERVIP10F-int,244.2919212,212.0534055,276.5304369,1.304060344,0.38301063,0.157258309,0.989134757
UCON85,2.658112472,5.316224944,0,0,#NAME?,0.158066971,0.989134757
MER110-int,29.85321886,39.71782014,19.98861759,0.503265726,-0.990607746,0.159102642,0.989134757
MER51A,382.6836915,431.9694918,333.3978912,0.771808884,-0.373684445,0.159494227,0.989134757
L1MCb,237.8957023,269.6402394,206.1511653,0.764541545,-0.387333195,0.161024314,0.989134757
U5,31.63755398,21.94615084,41.32895712,1.883198444,0.913185034,0.161978071,0.989134757
UCON48,9.779845231,14.87362952,4.686060939,0.315058334,-1.666309122,0.162948237,0.989134757
L1MEg1,180.4141068,204.7009665,156.127247,0.76270889,-0.390795579,0.163183407,0.989134757
HAL1M8,830.7215257,764.0960584,897.346993,1.174390292,0.231911947,0.165252418,0.989134757
MLT1H,1928.14337,1819.903162,2036.383578,1.118951613,0.162147651,0.1666196,0.989134757
MER70-int,86.02849143,67.90059358,104.1563893,1.533954032,0.61725525,0.167009613,0.989134757
LSU-rRNA_Hsa,12805.37911,18150.20985,7460.548367,0.411044744,-1.282632648,0.167728399,0.989134757
MER41A,316.2621689,355.2503536,277.2739843,0.780503049,-0.357523826,0.168126788,0.989134757
PABL_A,132.370943,110.4821174,154.2597687,1.396241965,0.481548979,0.168544254,0.989134757
Arthur1C,79.4118231,100.459934,58.36371222,0.580965066,-0.783476678,0.169923938,0.989134757
LTR16E1,305.8337689,263.7259066,347.9416312,1.319330496,0.399806009,0.17090897,0.989134757
L1ME3F,1966.878095,2072.934782,1860.821408,0.897674845,-0.155735127,0.17122978,0.989134757
LTR40A1,103.6776415,122.8284801,84.52680279,0.688169411,-0.539164329,0.171495074,0.989134757
MER89,195.383041,164.5685366,226.1975455,1.374488406,0.458894737,0.172196218,0.989134757
LTR1A1,57.29983029,72.46769751,42.13196308,0.581389564,-0.782422919,0.17267125,0.989134757
HERVK-int,184.8566871,155.8635026,213.8498717,1.372033017,0.4563152,0.172950077,0.989134757
HSMAR1,931.8261553,833.5977318,1030.054579,1.235673442,0.305297525,0.174085232,0.989134757
MLT1G3-int,66.50109836,82.61108324,50.39111349,0.60998006,-0.713166013,0.17477233,0.989134757
LTR101_Mam,193.4508882,163.7444978,223.1572786,1.362838334,0.446614434,0.175527096,0.989134757
MER2B,676.8947673,617.692676,736.0968586,1.191687852,0.25300639,0.175814501,0.989134757
HERV1_LTRb,4.475221285,0.786004056,8.164438513,10.38727274,3.376745009,0.176438759,0.989134757
MER34A1,211.707727,167.3938503,256.0216036,1.529456448,0.613019026,0.176885733,0.989134757
LTR21A,1738.833028,1566.614924,1911.051131,1.21986016,0.286715772,0.178630528,0.989134757
THE1D,1440.85235,1353.502643,1528.202056,1.129072088,0.175137601,0.179063041,0.989134757
L1M4c,1928.449669,2100.901779,1755.997559,0.835830393,-0.258717875,0.179896104,0.989134757
tRNA-Ser-TCA_m_,165.4083182,131.5241352,199.2925012,1.515254223,0.599559863,0.182231574,0.989134757
Tigger2,1547.638102,1458.282708,1636.993495,1.122548794,0.166778156,0.182661157,0.989134757
tRNA-Gln-CAA,11.41091482,5.128757572,17.69307208,3.449777422,1.786503283,0.184056705,0.989134757
LTR45C,67.10769606,81.28849482,52.9268973,0.651099487,-0.619050092,0.184280169,0.989134757
LTR13_,39.18864752,26.25594217,52.12135288,1.985125978,0.989230565,0.18531136,0.989134757
LTR86C,29.92933942,40.92523137,18.93344747,0.462635075,-1.112053447,0.187366161,0.989134757
MLT1F1,735.1493009,668.7004784,801.5981233,1.198740167,0.261518982,0.187897447,0.989134757
MER134,4.328773698,8.657547396,0,0,#NAME?,0.189847527,0.989134757
L1MCa,1440.064448,1525.562961,1354.565936,0.887912181,-0.171511102,0.19034534,0.989134757
L1MC3,3476.685586,3656.562892,3296.80828,0.901613996,-0.149418184,0.190505744,0.989134757
Charlie22a,351.3039906,311.0522731,391.5557081,1.258809988,0.332060531,0.190516453,0.989134757
LTR28C,105.250422,81.9565993,128.5442447,1.568442881,0.649332991,0.191851629,0.989134757
L1M1,2289.437205,2409.578957,2169.295453,0.900279879,-0.151554518,0.19185378,0.989134757
Charlie14a,447.5413736,402.0908055,492.9919418,1.226071164,0.294042718,0.192669588,0.989134757
MER20,4400.235548,4196.869336,4603.601761,1.096913292,0.13344949,0.193185243,0.989134757
LTR27C,99.19812812,117.1236453,81.27261095,0.693904384,-0.527191213,0.194099432,0.989134757
MamTip2,1191.210589,1108.187133,1274.234045,1.149836527,0.201428767,0.194457115,0.989134757
tRNA-Arg-AGG,2.89516901,5.790338021,0,0,#NAME?,0.197454209,0.989134757
MER47A,1052.471586,1125.635424,979.3077485,0.870004379,-0.200905432,0.197739549,0.989134757
U17,1934.37678,2221.678326,1647.075235,0.741365308,-0.431743489,0.198065805,0.989134757
UCON60,6.244207358,1.241511931,11.24690278,9.059037215,3.17935773,0.199128149,0.989134757
MLT2E,20.10589136,30.33854544,9.873237269,0.32543542,-1.619556816,0.199859463,0.989134757
Charlie17b,80.37182048,97.21870302,63.52493793,0.653423014,-0.613910827,0.200371029,0.989134757
MER9a2,61.90912401,48.18196443,75.63628359,1.569804895,0.650585263,0.203414208,0.989134757
HAL1ME,1459.603482,1546.765068,1372.441896,0.887298223,-0.172509016,0.205653859,0.989134757
LTR2,245.2642387,211.8538019,278.6746755,1.315410311,0.395512884,0.206609288,0.989134757
UCON99,2.290455487,4.580910974,0,0,#NAME?,0.207434757,0.989134757
LTR16A,448.1463012,411.6826686,484.6099338,1.177144366,0.235291264,0.207704096,0.989134757
X1_LINE,8.455171095,2.957380814,13.95296138,4.718013084,2.238179419,0.208014031,0.989134757
Ricksha_a,44.5437952,63.11446595,25.97312446,0.411524111,-1.280951137,0.208610778,0.989134757
UCON31,2.533272884,5.066545768,0,0,#NAME?,0.209594277,0.989134757
UCON72,2.533272884,5.066545768,0,0,#NAME?,0.209594277,0.989134757
LTR22B,42.75939965,27.0252607,58.4935386,2.164402381,1.113968734,0.209893611,0.989134757
U8,2.749126308,0,5.498252616,Inf,Inf,0.210410295,0.989134757
L1M5,9790.499394,10118.59834,9462.400452,0.93514933,-0.096731334,0.211911331,0.989134757
Zaphod2,115.8566766,132.9428909,98.77046223,0.742954073,-0.428655065,0.212405487,0.989134757
Kanga1,101.2647293,79.70352278,122.8259357,1.54103522,0.623899834,0.213318648,0.989134757
AluSc8,2517.902917,2668.413754,2367.392079,0.88719078,-0.172683723,0.215046404,0.989134757
LTR64,110.4922747,92.311019,128.6735303,1.39391301,0.479140529,0.216521097,0.989134757
MER67B,141.4517706,160.1963637,122.7071774,0.765979793,-0.384621762,0.216524422,0.989134757
AluSz,13937.73994,13398.19887,14477.281,1.080539343,0.111751602,0.216772338,0.989134757
HERV17-int,436.9904761,484.1789039,389.8020483,0.805078547,-0.312798549,0.218355366,0.989134757
FRAM,1157.264066,1235.411932,1079.1162,0.87348695,-0.195141945,0.219492615,0.989134757
Tigger6b,44.34313615,57.71326568,30.97300661,0.536670491,-0.897891533,0.21999236,0.989134757
MER132,3.12633656,6.252673119,0,0,#NAME?,0.22019425,0.989134757
MER57C1,26.87372753,35.48849463,18.25896043,0.514503662,-0.95874675,0.220264447,0.989134757
AluYk11,98.43943743,76.79227358,120.0866013,1.563784945,0.645042124,0.220304703,0.989134757
L1M3a,205.7111674,179.7074768,231.7148581,1.289400209,0.366700123,0.220329863,0.989134757
MER34C_,71.73941818,86.86501152,56.61382484,0.651744861,-0.617620793,0.22237816,0.989134757
UCON59,8.789536494,14.16402205,3.415050937,0.241107429,-2.052251992,0.222672599,0.989134757
Tigger1a_Art,42.70337431,30.78868651,54.61806211,1.77396532,0.826977806,0.222909688,0.989134757
Charlie17,441.9297524,487.3103182,396.5491866,0.813750852,-0.297340946,0.224344176,0.989134757
LTR3,187.5185116,163.7649183,211.272105,1.290093796,0.36747596,0.224380886,0.989134757
CR1-3_Croc,352.366896,402.6291912,302.1046009,0.750329602,-0.414403618,0.224673401,0.989134757
MER34,221.7591647,201.5091642,242.0091652,1.20098342,0.264216234,0.2253398,0.989134757
L1M4a2,364.0787414,397.8183439,330.3391389,0.830376839,-0.268161891,0.226648541,0.989134757
MER83C,13.00766382,19.2512663,6.764061348,0.351356697,-1.508991696,0.227097417,0.989134757
REP522,3.851650378,6.833027889,0.870272866,0.127362698,-2.972985295,0.23125021,0.989134757
MER45C,300.145141,334.6835103,265.6067716,0.79360579,-0.333505543,0.231805772,0.989134757
LOR1b,95.87842402,75.92618571,115.8306623,1.525569357,0.609347771,0.231812084,0.989134757
MER52C,93.03968751,74.92364025,111.1557348,1.483586948,0.569089481,0.231909394,0.989134757
LTR82B,197.2808019,221.5958863,172.9657175,0.780545706,-0.357444981,0.232472642,0.989134757
Charlie12,10.87553496,4.868735542,16.88233438,3.467498744,1.79389536,0.232818167,0.989134757
LTR24C,32.0321233,20.88779938,43.17644722,2.067065392,1.04758403,0.234172024,0.989134757
Charlie1,911.5600409,851.4249768,971.695105,1.141257458,0.190624289,0.234808618,0.989134757
X7C_LINE,120.6953146,101.9634525,139.4271767,1.367423065,0.451459665,0.234868718,0.989134757
LTR2752,78.65661056,97.03028953,60.28293159,0.621279519,-0.6866856,0.234945693,0.989134757
MER73,35.80592573,20.73505554,50.87679592,2.453660943,1.294935905,0.236109465,0.989134757
MamGypLTR1a,49.60552308,61.98150381,37.22954235,0.60065568,-0.735389877,0.238544644,0.989134757
UCON35,8.79506562,14.30716136,3.282969884,0.2294634,-2.123664039,0.240406227,0.989134757
MER46C,1821.939947,2016.680854,1627.199041,0.806869881,-0.309592057,0.241201666,0.989134757
Tigger4a,1008.962393,1065.13479,952.7899962,0.89452528,-0.16080584,0.241319442,0.989134757
THE1B-int,1578.984128,1482.321851,1675.646406,1.130420094,0.176859016,0.241616198,0.989134757
MamRep488,58.7669268,74.26789411,43.26595948,0.582566128,-0.779506274,0.242664781,0.989134757
CR1-L3B_Croc,2.174548111,0,4.349096222,Inf,Inf,0.242682528,0.989134757
LTR13,643.1173419,601.1829137,685.05177,1.139506387,0.188409011,0.242827863,0.989134757
MER83,138.6831345,123.3692016,153.9970675,1.248261847,0.319920599,0.243519293,0.989134757
LTR19C,74.75272841,59.98943525,89.51602156,1.492196437,0.577437469,0.243673867,0.989134757
LTR12E,116.9183369,100.9725823,132.8640915,1.315843256,0.395987644,0.243782798,0.989134757
MIR3,23175.61074,22564.92871,23786.29277,1.054126653,0.076048216,0.244554899,0.989134757
Charlie11,25.97762253,35.31705059,16.63819447,0.471109399,-1.08586598,0.244586988,0.989134757
MamRep4096,142.2402958,163.5703542,120.9102373,0.739194079,-0.435974894,0.245287925,0.989134757
UCON71,2.175682165,0,4.35136433,Inf,Inf,0.245902196,0.989134757
UCON49,24.75204078,31.77706728,17.72701428,0.557855579,-0.842036417,0.24630715,0.989134757
CER,63.23098249,50.84068106,75.62128392,1.487416815,0.572808987,0.246637062,0.989134757
Charlie4z,2075.56883,1961.305596,2189.832064,1.116517522,0.159005892,0.246859207,0.989134757
U4,77.03467896,89.15267072,64.91668721,0.728151907,-0.457688638,0.250760734,0.989134757
MLT1H2-int,53.5252226,35.88600344,71.16444176,1.98306958,0.987735298,0.250920204,0.989134757
MER5A,8916.437082,8624.159554,9208.71461,1.067781104,0.094615924,0.254957293,0.989134757
MLT1A-int,225.3254187,244.9600816,205.6907558,0.839690918,-0.252069711,0.255426051,0.989134757
LTR9C,9.232110181,4.033644654,14.43057571,3.577552547,1.838972958,0.255924799,0.989134757
LTR10G,16.78154708,10.60938042,22.95371375,2.163530089,1.113387185,0.256263989,0.989134757
L1P4,616.942998,565.8523287,668.0336672,1.180579514,0.239495213,0.258144379,0.989134757
LTR49-int,432.8108743,400.0108664,465.6108822,1.163995584,0.219085585,0.259165887,0.989134757
MER9a1,47.01414853,33.45010257,60.57819449,1.811001756,0.856787945,0.259459743,0.989134757
LTR41C,145.8299012,126.5439515,165.115851,1.304810298,0.383840073,0.259490159,0.989134757
D20S16,16.85796488,9.927972737,23.78795703,2.396053823,1.260660316,0.260350958,0.989134757
MLT1L,1987.178299,1883.742222,2090.614376,1.109819778,0.150325419,0.26127499,0.989134757
Helitron1Nb_Mam,31.8222869,41.05799093,22.58658287,0.550114176,-0.862197013,0.26164751,0.989134757
L1P3,1004.425054,1067.358438,941.4916711,0.882076384,-0.181024503,0.263151922,0.989134757
LTR28B,59.24944762,74.97799671,43.52089852,0.580448937,-0.784758937,0.263788156,0.989134757
SAR,4.814096169,0.931133948,8.697058389,9.340287084,3.223466893,0.264381187,0.989134757
LTR107_Mam,34.38440089,22.80041649,45.96838529,2.016120421,1.011581812,0.265128493,0.989134757
tRNA-Lys-AAA,3.961278927,7.052284987,0.870272866,0.123402963,-3.018551055,0.266549542,0.989134757
THE1B,2661.055106,2561.8201,2760.290112,1.077472267,0.107650737,0.266844307,0.989134757
Tigger3,303.6133214,334.0683811,273.1582616,0.817671702,-0.290406383,0.267583889,0.989134757
MLT1E2-int,33.21198352,23.74157285,42.68239418,1.797791344,0.846225588,0.268242634,0.989134757
L1ME3,2946.56896,2802.828171,3090.309749,1.102568392,0.140868148,0.268671903,0.989134757
LTR40c,152.8382768,130.9188119,174.7577417,1.334855848,0.416683953,0.269077433,0.989134757
LTR7C,168.3702087,144.8768129,191.8636045,1.324322372,0.405254352,0.269434578,0.989134757
MER75,106.4905796,123.0416145,89.93954472,0.730968503,-0.452118853,0.272834813,0.989134757
LTR47B2,42.45515846,31.44423777,53.46607915,1.700345849,0.765828219,0.273563157,0.989134757
L1M3f,227.5486335,183.4515208,271.6457462,1.480749492,0.566327591,0.274130371,0.989134757
L1PA4,1649.908623,1751.628148,1548.189098,0.883857171,-0.178114843,0.274735691,0.989134757
AluSx4,1382.334959,1448.36521,1316.304708,0.908820993,-0.137931935,0.275290704,0.989134757
LTR1,31.27493318,22.89679553,39.65307083,1.731817484,0.792286893,0.276299286,0.989134757
MER6,290.1906762,318.8896666,261.4916858,0.820006771,-0.286292272,0.276381975,0.989134757
HERV16-int,154.7253603,175.8809683,133.5697522,0.759432663,-0.397006044,0.277436646,0.989134757
MER4CL34,107.8475899,91.95266353,123.7425163,1.34571976,0.428378007,0.278696434,0.989134757
UCON105,81.6710834,96.72661629,66.61555051,0.688699275,-0.538053937,0.279114061,0.989134757
LTR16A2,189.752063,213.3009957,166.2031303,0.779195286,-0.359943146,0.280394931,0.989134757
LTR37B,313.0890613,278.6510563,347.5270662,1.247176561,0.31866572,0.281594267,0.989134757
MER127,31.86564913,22.00050758,41.73079067,1.896810359,0.923575447,0.281631473,0.989134757
MER41E,61.82871975,46.54479489,77.11264461,1.656740454,0.728347607,0.285701755,0.989134757
tRNA-Ile-ATA,26.09165371,36.14716496,16.03614247,0.44363486,-1.172555361,0.286350683,0.989134757
MamGypLTR1c,76.65415614,86.96893544,66.33937684,0.762793939,-0.390634714,0.286506473,0.989134757
MER61D,42.8836632,33.35579827,52.41152813,1.571286878,0.651946605,0.287019843,0.989134757
AluYb8,237.5581506,265.2099713,209.9063299,0.791472239,-0.337389346,0.288806699,0.989134757
LTR72,53.77836289,40.20768035,67.34904543,1.675029369,0.744186391,0.288854688,0.989134757
MER110,31.90894394,17.45036199,46.36752589,2.657109687,1.409857785,0.289120655,0.989134757
MamGypLTR3a,116.4528859,102.1774559,130.7283159,1.27942426,0.355494744,0.289390069,0.989134757
UCON16,3.638583062,6.472933784,0.804232339,0.124245414,-3.00873549,0.289888348,0.989134757
L1P,5.400709215,8.697035738,2.104382691,0.24196551,-2.047126674,0.290100419,0.989134757
MLT1G1-int,30.72912647,19.8773754,41.58087754,2.091869611,1.064792929,0.290207415,0.989134757
HY5,42.84710309,53.19872914,32.49547705,0.61083183,-0.711152854,0.290601229,0.989134757
UCON21,1.71152663,0,3.42305326,Inf,Inf,0.290833136,0.989134757
HERV9-int,153.260188,137.9097448,168.6106311,1.222615786,0.2899711,0.292138812,0.989134757
UCON34,81.54934137,96.26196283,66.83671991,0.694321183,-0.526324908,0.29223935,0.989134757
MLT1D,4462.671806,4312.604927,4612.738686,1.069594541,0.097064007,0.292425079,0.989134757
MER101,64.79472754,48.85661011,80.73284497,1.65244467,0.724601966,0.292576608,0.989134757
MER124,223.7420288,199.6893593,247.7946984,1.240900863,0.311387862,0.294348026,0.989134757
LTR103b_Mam,47.94700252,32.51728823,63.37671682,1.949016055,0.962745974,0.294742358,0.989134757
TAR1,9.82395172,14.06100648,5.586896963,0.39733265,-1.331580747,0.295294673,0.989134757
HERVL74-int,310.3135348,264.8223445,355.8047252,1.343560061,0.426060815,0.296694639,0.989134757
MIRc,21456.04723,20894.52045,22017.57401,1.053748712,0.075530868,0.296860824,0.989134757
L1MB7,10931.55109,11285.79204,10577.31015,0.937223556,-0.093534879,0.296974861,0.989134757
HERV-Fc1-int,5.135932774,8.531319816,1.740545732,0.204018343,-2.293229227,0.297345115,0.989134757
Tigger3b,1874.186558,1946.917211,1801.455905,0.925286342,-0.112028199,0.298259755,0.989134757
MLT1D-int,1007.309296,939.1912989,1075.427292,1.145056703,0.195419042,0.29912426,0.989134757
Kanga1d,53.94097368,63.34187254,44.54007481,0.703169531,-0.508055536,0.299333188,0.989134757
LTR65,190.5601022,207.2052925,173.9149119,0.839336244,-0.252679215,0.300188986,0.989134757
tRNA-Met-i,3.808052966,0.786004056,6.830101875,8.689652196,3.119298434,0.300545988,0.989134757
L1PA8,1831.671785,1745.016549,1918.327021,1.09931738,0.136607962,0.300646657,0.989134757
X7A_LINE,151.8599482,171.2799658,132.4399307,0.773236555,-0.371018252,0.302021387,0.989134757
L1MC,1176.581993,1231.512158,1121.651828,0.91079233,-0.134805953,0.302171024,0.989134757
L1MA4A,2306.930059,2387.942151,2225.917967,0.932149033,-0.101367462,0.302453592,0.989134757
L1PA3,1114.298965,1168.57677,1060.021159,0.907104424,-0.140659454,0.306296611,0.989134757
MER113,789.7130721,839.7106062,739.7155381,0.880917226,-0.18292163,0.306330572,0.989134757
X6B_LINE,393.9059091,366.1022471,421.7095711,1.151890147,0.204003136,0.306864079,0.989134757
ERV24_Prim-int,41.03681466,48.20085902,33.8727703,0.702742046,-0.508932875,0.308295709,0.989134757
LOR1-int,563.3941741,594.0106041,532.7777441,0.896916217,-0.156954868,0.308477655,0.989134757
UCON88,1.907894037,0,3.815788074,Inf,Inf,0.308964231,0.989134757
MLT1N2,612.5963933,573.732977,651.4598097,1.135475624,0.183296734,0.311886035,0.989134757
MamRep1894,94.52916515,78.95321947,110.1051108,1.394561382,0.479811436,0.312124569,0.989134757
LTR88b,179.5328588,160.2384727,198.8272449,1.240820894,0.311294885,0.314723623,0.989134757
MER72,149.5708735,165.9925256,133.1492213,0.80213986,-0.31807429,0.315972399,0.989134757
MER61-int,411.1309977,443.3235645,378.938431,0.854767175,-0.226396588,0.316123211,0.989134757
L1ME5,652.7822393,687.0913609,618.4731176,0.900132286,-0.151791055,0.316201975,0.989134757
Tigger3d,250.5790847,217.3462458,283.8119236,1.305805502,0.384940025,0.316395948,0.989134757
MER57C2,37.26298133,28.43076393,46.09519873,1.62131411,0.697163623,0.316453358,0.989134757
L3,16255.79922,15880.11117,16631.48726,1.047315543,0.066696174,0.316537284,0.989134757
SVA_A,381.3894037,416.3220721,346.4567352,0.832184403,-0.265024845,0.317576635,0.989134757
Tigger5b,661.3558737,625.889392,696.8223555,1.113331468,0.154883185,0.317686828,0.989134757
AluYh9,9.693822672,2.090818299,17.29682704,8.272754763,3.048367816,0.317918433,0.989134757
HERVH48-int,157.433536,178.2726826,136.5943894,0.766210433,-0.384187424,0.318709056,0.989134757
PRIMA4-int,239.6802758,260.0301604,219.3303912,0.843480583,-0.245573238,0.318825323,0.989134757
UCON4,64.92466332,50.27589079,79.57343586,1.582735474,0.662420155,0.319991385,0.989134757
MLT1E1,117.9914297,93.23847784,142.7443815,1.530960016,0.614436605,0.320448918,0.989134757
HERVK3-int,586.3405885,558.1378961,614.5432809,1.101059944,0.138893015,0.320455319,0.989134757
tRNA-Met_,1.654926201,3.309852401,0,0,#NAME?,0.32248553,0.989134757
PABL_B,63.57770001,73.53089846,53.62450157,0.729278476,-0.45545828,0.322644677,0.989134757
L1MEg2,175.0943745,155.6374634,194.5512855,1.250028632,0.32196114,0.322819123,0.989134757
Tigger5,223.9451845,247.0586977,200.8316712,0.812890512,-0.298867046,0.3228501,0.989134757
7SLRNA,51947.08804,55366.92722,48527.24886,0.876466354,-0.190229385,0.327282914,0.989134757
PrimLTR79,73.8614805,88.31294368,59.41001731,0.672721515,-0.571918695,0.328368754,0.989134757
Eulor5A,22.13496509,14.55023513,29.71969505,2.042557717,1.030376845,0.331149106,0.989134757
LTR38B,31.28855686,20.53090841,42.0462053,2.047946659,1.03417814,0.332160368,0.989134757
UCON28b,5.906536025,9.288195713,2.524876337,0.271837116,-1.879185642,0.332613919,0.989134757
MIR1_Amn,2611.880309,2517.713181,2706.047437,1.074803698,0.10407319,0.333595945,0.989134757
UCON5,7.029131338,10.47586343,3.582399242,0.341966967,-1.548071124,0.333984593,0.989134757
MER11B,12839.89263,13689.71353,11990.07172,0.875845334,-0.191251969,0.333996713,0.989134757
