id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MER11B,19717.269338122,21773.5715115165,17660.9671647275,0.811119441538849,-0.302013720484502,0.601624033805378,0.942963554883743
MER44B,1292.21010568648,1309.50820297025,1274.91200840272,0.973580772927533,-0.0386274180805865,0.870301064707289,0.978777124602608
UCON80_AMi,111.776908802545,110.660277463704,112.893540141385,1.02018124957632,0.0288254900742686,0.949770236730981,0.99398514479724
MSTA1,200.840270644143,247.684315839695,153.99622544859,0.621743952282625,-0.685607525503966,0.159579025702893,0.713466040581827
UCON27,6.43069384588465,8.89395310882386,3.96743458294545,0.446082246488266,-1.16461836307942,0.782311510648504,0.978451831128477
MER96B,383.047509691927,411.831816345549,354.263203038305,0.860213293333944,-0.217233668698068,0.502604390192291,0.934093055858169
MLT1E2-int,55.5842716778835,40.3771542004935,70.7913891552736,1.75325355530897,0.81003465356144,0.490770501059956,0.929702208336277
UCON29,44.8573576600026,53.6383787655042,36.0763365545009,0.672584395442285,-0.572212787445978,0.618567360023924,0.944001623848521
Zaphod2,181.088096186591,127.73945325978,234.436739113403,1.83527276131859,0.875994494762254,0.0736720389635876,0.514406002299042
MER41E,163.263587500089,161.906420314384,164.620754685793,1.01676483468746,0.0239860399998525,0.931601002969732,0.992689630501015
MER41D,120.108390743474,159.861017115965,80.3557643709837,0.502660159560305,-0.99234474817063,0.111719877451496,0.614323488288159
MER41G,43.1505937560842,65.6239607695564,20.6772267426121,0.315086540040181,-1.66617996868818,0.112459560730253,0.614323488288159
MLT2B3,952.304504920878,1092.59154728498,812.017462556773,0.743203134395998,-0.428171508710355,0.100574076341226,0.584930822103946
LTR82B,241.670441902437,263.017872958558,220.323010846316,0.837673152656936,-0.255540658866173,0.544394919673669,0.936756080044543
UCON26,77.3016870072472,116.072691648628,38.5306823658666,0.331953035796789,-1.59094894914584,0.0615302538471377,0.455245992071544
MER41C,195.892825859618,259.979741784837,131.805909934398,0.506985309814958,-0.979984149954907,0.0495835521876821,0.401511736437348
CR1-L3A_Croc,93.7271882979017,95.5834275537814,91.870949042022,0.961159809741385,-0.0571517704926418,0.877933721362101,0.978777124602608
L1M4a2,506.154760936136,574.235503120978,438.074018751294,0.762882156136907,-0.39046787647409,0.185840207980307,0.759616677153624
L1M4a1,639.203782631265,607.764107411067,670.643457851463,1.10346012486365,0.142034496676094,0.646425463986298,0.95546927250152
MER96,156.378797346237,198.342118894606,114.415475797867,0.576859198820322,-0.793708869521408,0.176624663012235,0.745394335961382
MER20B,1433.44098984566,1443.7249709941,1423.15700869722,0.985753545370411,-0.0207011007344767,0.866409790653695,0.978777124602608
LTR82A,297.3858814292,243.432294299619,351.33946855878,1.44327386622889,0.52934508220028,0.178856195141136,0.746724614714243
MLT1E3,475.954829123538,536.648388347719,415.261269899357,0.773805118800227,-0.369957822499,0.21540039245081,0.792040295407696
LTR35A,35.1018841097366,31.5718826417056,38.6318855777676,1.22361678637231,0.291151803975062,0.811919666598363,0.978777124602608
LTR35B,37.9883786305262,28.0993201696161,47.8774370914363,1.70386460606283,0.768810699459092,0.511028070488886,0.936756080044543
MER95,48.4315333818411,34.1583515921509,62.7047151715312,1.83570670857372,0.876335577332198,0.368683444253439,0.891155223146191
MER44A,2136.62938863677,1465.34769837836,2807.91107889519,1.91620806584171,0.938254220395898,1.17440890511159e-08,2.28814001679241e-06
MSTB2,433.419806987723,398.933933443136,467.90568053231,1.17289014873689,0.230067898878873,0.47978490308787,0.927055457371438
CER,84.4374352953794,96.3363182556929,72.538552335066,0.752972021855106,-0.409331835143921,0.541868898302827,0.936756080044543
AluYh7,9.87706660741377,5.7757558475205,13.978377367307,2.42018148556399,1.2751152369651,0.597293068336603,0.94153568068903
Charlie15b,764.211539971264,797.45211047024,730.970969472288,0.916633061565604,-0.125583772412604,0.632228054860455,0.955460635200641
LTR52-int,42.132636473217,30.9073125004725,53.3579604459615,1.72638628625979,0.787755309776629,0.442832555343701,0.899746372688918
Charlie15a,1358.44811839509,994.145907700122,1722.75032909005,1.73289485552026,0.793184120729244,8.20256105513908e-05,0.00636236104571628
LTR85c,222.481614354851,164.095085752419,280.868142957282,1.71161824663686,0.77536096394796,0.0868052597839508,0.534080782565466
LTR85b,181.334544959725,244.698599419409,117.97049050004,0.482105295166975,-1.05257981933453,0.042636688105844,0.37195737608755
LTR85a,289.736244633108,270.875298801098,308.597190465119,1.13925925261912,0.188096087614922,0.641551901325653,0.95546927250152
MER97b,8.15806163035584,3.47256247208948,12.8435607886222,3.69858307571183,1.88697268123954,0.522564354726365,0.936756080044543
Tigger12c,377.416993678521,411.211767474013,343.62221988303,0.835633235872184,-0.259058220631673,0.445420848687627,0.899746372688918
AluYh9,7.41942645781734,4.82791013127307,10.0109427843616,2.07355615828785,1.05210712039857,0.730520659823542,0.978451831128477
LTR66,41.148097524996,37.4449355017153,44.8512595482767,1.19779241030398,0.260377895959997,0.84796924101602,0.978777124602608
LTR103_Mam,65.6682799562377,38.6584648787129,92.6780950337624,2.39735580097479,1.26144404090554,0.150580061294798,0.700991017683231
LTR61,80.118537909535,85.218876869663,75.0181989494069,0.880300253946583,-0.183932410913089,0.772785925806953,0.978451831128477
tRNA-Leu-TTA_m_,79.4696118999279,118.99665587431,39.9425679255454,0.335661264025222,-1.57492203811155,0.046898457949307,0.38608660100521
FordPrefect_a,12.6118372123169,7.37021880137927,17.8534556232545,2.42237796521229,1.27642398724295,0.582922808615215,0.94153568068903
