id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
LSU-rRNA_Hsa,10982.5263879273,7658.26551051766,14306.787265337,1.86814981090541,0.901610152469449,2.24499007999956e-05,0.0265582326463948
LTR21A,2504.41795617289,1738.63410010135,3270.20181224442,1.88090283749397,0.911425324945053,0.0012578540973559,0.489167023432123
MER87B,53.7785665075349,12.7308929450646,94.8262400700052,7.44851445057253,2.89695271973591,0.00176524095717523,0.489167023432123
MER92A,16.3610714746012,32.7221429492025,0,0,-Inf,0.00206042332460757,0.489167023432123
MamRTE1,8732.69927166149,7565.31658453379,9900.08195878919,1.3086143650655,0.38804001281002,0.00206748530613746,0.489167023432123
MER61E,202.800974759477,113.746431114634,291.85551840432,2.56584330202139,1.35943306664756,0.00394178453685318,0.673304327616197
LTR10A,144.258811379822,74.6726904361489,213.844932323494,2.86376359381813,1.51791240178397,0.00398404927583549,0.673304327616197
tRNA-Ser-AGY,13.8811837760379,27.7623675520758,0,0,-Inf,0.00562844762919733,0.832306693167555
Charlie14a,601.500401497972,450.362262303283,752.63854069266,1.67118474102037,0.740871224854457,0.00692858984042467,0.910724642358043
LTR37-int,407.460234139427,525.213179045021,289.707289233834,0.55159942818,-0.858307133616153,0.00797403532808613,0.943328379312589
MER57C1,26.7092910371436,4.29470703057463,49.1238750437126,11.4382365767892,3.51579274507879,0.00954118401590056,0.975317301997108
LTR76,139.625688227717,77.8293357824577,201.422040672977,2.58799639811877,1.37183560944023,0.0107955940942701,0.975317301997108
MLT1G3-int,106.186142019421,158.292327275652,54.0799567631892,0.341646103092626,-1.54942542374877,0.0109111452176971,0.975317301997108
Charlie6,122.229886647477,67.1691822793508,177.290591015602,2.63946329252999,1.40024460233997,0.0115422165916818,0.975317301997108
LTR47B,12.0647647869824,0,24.1295295739649,Inf,Inf,0.0133832405948131,0.995609858688272
MLT1N2,723.534597433598,872.832847335733,574.236347531464,0.657899561507435,-0.604060743716122,0.0151894037990699,0.995609858688272
HUERS-P3-int,1227.16678081303,856.162080374728,1598.17148125134,1.86666931167034,0.900466370697821,0.0154209129112072,0.995609858688272
MSTB1,950.544272828752,1133.10162789066,767.986917766844,0.677774083862628,-0.561123621532086,0.0159048206674322,0.995609858688272
L1M4c,2947.8138910842,3385.33593640693,2510.29184576147,0.741519273985493,-0.431443902380208,0.0159903527599976,0.995609858688272
LTR28C,150.59630595753,208.449758322614,92.7428535924469,0.44491705981693,-1.16839167688295,0.0177381011283363,1
Eulor6E,11.5806021140912,23.1612042281824,0,0,-Inf,0.0180862804057602,1
MER54A,151.177603536486,209.484588178078,92.8706188948945,0.443329123648691,-1.17354995421272,0.0198859453914256,1
L1M3e,446.915903294614,553.717229036978,340.11457755225,0.614238748076839,-0.70312857004502,0.0212069482521515,1
LTR104_Mam,261.270565358789,334.953160272269,187.587970445308,0.560042396055692,-0.836392049388343,0.0269015378982257,1
U4,111.87602529402,61.9540266377919,161.798023950248,2.61158205093245,1.38492403115179,0.0275831740445376,1
FordPrefect,275.274213845535,190.630320127178,359.918107563891,1.88804229738361,0.91689108543177,0.0275852140283448,1
L2-1_Crp,31.1039548704461,8.53833801226282,53.6695717286294,6.28571645343026,2.65207719411305,0.0278170045988964,1
AluJo,13236.3306803489,12016.2795899897,14456.3817707081,1.20306636196707,0.266716224758547,0.0279828270782562,1
HERVP71A-int,157.364440122158,211.50425157115,103.224628673167,0.488049899263809,-1.03489943533662,0.028314973193794,1
L1MA4A,2481.58660462,2777.01172154922,2186.16148769078,0.787235239493762,-0.345133292521962,0.0288742694867539,1
MER65-int,167.560899657431,227.443405776924,107.678393537938,0.473429392996116,-1.0787788159096,0.0289988235921623,1
AluJr4,3359.99634849551,2978.45164426756,3741.54105272345,1.25620339008174,0.329070067817607,0.029483321313839,1
L1MA2,2286.54270468605,2576.74330876217,1996.34210060993,0.774753967079839,-0.368189857826103,0.0307144572682569,1
HUERS-P3b-int,554.29370985579,663.016264839892,445.571154871688,0.672036537413281,-0.573388423026208,0.0311517513750354,1
LTR3B_,116.544474196383,69.1760766602004,163.912871732566,2.36950228527301,1.2445840523824,0.031855670927641,1
ALR_Alpha,2316.78079193222,2811.34707896245,1822.21450490199,0.64816419094525,-0.625568776441961,0.0334054654729113,1
MER41D,113.135239761292,158.471633312269,67.7988462103145,0.427829541434186,-1.22489199151216,0.0334788228034069,1
MamRep1151,257.953491228171,326.375975357828,189.531007098515,0.580713721010621,-0.784100972677107,0.0351366672575848,1
MamSINE1,3364.21743810171,2997.27929456299,3731.15558164042,1.24484748165067,0.315968994546254,0.0361642551862728,1
MSTB-int,562.965158232503,670.635233972199,455.295082492808,0.678901225925869,-0.558726404412521,0.0373666346542329,1
HERVKC4-int,24.7648775077276,5.85414611815367,43.6756088973015,7.46062841886773,2.89929715576204,0.0376078490836856,1
MER115,504.230893594318,610.954631375368,397.507155813267,0.650632854551585,-0.620084419907821,0.0385030724388328,1
MamTip1,182.664924331093,239.713534550982,125.616314111205,0.524026790337485,-0.932287524920366,0.0395968546462972,1
LTR49,224.235747512933,161.257977304151,287.213517721716,1.78108098912836,0.832753120009032,0.043655653234807,1
MER30B,68.3077787903006,100.74792877843,35.8676288021718,0.356013560150243,-1.48999590204138,0.0443054744774635,1
MLT1D-int,1526.55395366989,1272.52529850665,1780.58260883313,1.39925124547441,0.484655031877901,0.0482474230207175,1
MER41G,8.73134642288915,0,17.4626928457783,Inf,Inf,0.0496857021767054,1
