id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
AluSg,4051.86290358819,3820.32990373682,4283.39590343957,1.12121099783812,0.165057800792978,0.553346012196455,1
MER34C,35.3576789331535,49.4448107585363,21.2705471077707,0.430187653293798,-1.21696197595489,0.554023284443399,1
LTR38B,32.2448312370909,43.0274008336836,21.4622616404981,0.498804511187127,-1.00345358192935,0.554045003009215,1
MSR1,95.0461854372594,116.813411242849,73.2789596316701,0.627316323117448,-0.672734992027955,0.554477997179198,1
LTR87,260.090928545589,286.724219846119,233.457637245059,0.814223637509076,-0.29650299030686,0.554650082976264,1
HAL1M8,769.533625532474,734.671314265454,804.395936799493,1.09490587311654,0.130806849529749,0.55482730741915,1
MER68C,18.103597613132,11.4453749167677,24.7618203094964,2.16347830364384,1.11335265282249,0.558103950803388,1
PABL_A,102.526580191484,86.6789794382312,118.374180944738,1.36566191378722,0.449600371129857,0.559687173027389,1
Tigger17,33.7152558914489,41.0340424309119,26.396469351986,0.643282206388248,-0.636476311550963,0.560224884527813,1
L1PB2,554.319997116949,522.013612584256,586.626381649641,1.12377602328322,0.168354524617978,0.560508232513526,1
LTR103b_Mam,51.1054684610809,39.7766334262672,62.4343034958946,1.56962261805357,0.650417735863605,0.561274441314627,1
LTR22B1,72.1495703296416,62.9264420363977,81.3726986228856,1.29313998995555,0.370878463765661,0.561459768578556,1
MADE1,380.235129330105,356.469891001838,404.000367658373,1.13333658145139,0.180576380380438,0.562369877998975,1
MER41D,62.0804968121119,51.8936108036791,72.2673828205447,1.39260655987001,0.477787724343879,0.563505239893671,1
AluSc,5258.06713743932,5491.0616759265,5025.07259895214,0.915136797858723,-0.127940676254839,0.564505349751065,1
LTR47A,151.474450827762,165.056106471306,137.892795184218,0.835429831299147,-0.259409435108288,0.565114443955732,1
MER119,309.429763801183,330.869611319901,287.989916282465,0.870403042254681,-0.200244495746179,0.565262831592287,1
AluYm1,485.199763715932,505.326967562095,465.072559869769,0.92033987838304,-0.119761352950358,0.566022904078806,1
HERVK11D-int,11.9730312283662,16.2571790904095,7.68888336632288,0.472953107274235,-1.08023094569184,0.566709071915555,1
HERV9NC-int,103.417999383978,121.475072562364,85.3609262055926,0.702703232893888,-0.509012558970762,0.566988811976951,1
Tigger4b,1474.3185397559,1366.91887614587,1581.71820336594,1.15714124003153,0.210564969766714,0.567698678144736,1
LTR4,71.2851665166897,81.3519134161939,61.2184196171854,0.752513580153842,-0.410210477342175,0.567712771785648,1
UCON55,112.096636973092,128.628431885344,95.5648420608412,0.742952710066664,-0.428657710669341,0.56872327036389,1
AluSq2,6998.72643513798,7155.83460990597,6841.61826037,0.956089489673086,-0.0647824345628989,0.570135650402641,1
HERVH-int,3909.14629724262,4077.11558829557,3741.17700618968,0.917603861153633,-0.124056632854158,0.57100623162575,1
PRIMA41-int,55.8169220270629,67.2184576301856,44.4153864239403,0.660761760829139,-0.597797896414577,0.5723877511387,1
LTR40A1,82.0524305661663,94.5744859174602,69.5303752148724,0.735191680296894,-0.443807654242906,0.572706574320057,1
MER57A-int,773.889811004753,704.012080800991,843.767541208514,1.19851287246167,0.261245404136721,0.575183160692933,1
L1PA8,1525.7098855121,1475.38252394525,1576.03724707895,1.068222797478,0.095212578949027,0.576339296403748,1
DNA1_Mam,28.8137405017695,20.0508550835044,37.5766259200345,1.8740660068382,0.906171767330662,0.576450381727782,1
MER68-int,94.079181449855,111.806895230095,76.3514676696154,0.682886932084885,-0.550281368530196,0.580277769432309,1
Charlie29a,493.732456771034,447.767633801262,539.697279740806,1.20530658984688,0.269400166697335,0.580655929659949,1
LTR90A,38.7717722307897,44.090097999216,33.4534464623633,0.75875191892198,-0.3982998348657,0.583134853177784,1
tRNA-Met,8.66921819449526,4.14020171299754,13.198234675993,3.18782407015559,1.67257201197654,0.583621993882968,1
FordPrefect,158.961592615909,174.865373194785,143.057812037033,0.818102574702877,-0.289646353508157,0.585708782731705,1
LTR1C1,6.90028277182917,11.141747155187,2.65881838847134,0.238635678178492,-2.06711833985435,0.585937502269235,1
AluSc5,550.952819636198,582.179758029145,519.725881243252,0.892724066880446,-0.163713774926642,0.58801832152588,1
MER102b,1315.33293439043,1390.99433291325,1239.67153586761,0.891212499242385,-0.166158628290489,0.588387554179746,1
LTR1F,14.9794721457278,20.7010085649877,9.25793572646783,0.44722148186181,-1.16093860654713,0.588775000371971,1
LTR9C,17.5835983923772,10.3397797929134,24.827416991841,2.40115529431846,1.26372871264705,0.589497735033927,1
tRNA-Cys-TGY,15.5892085201249,23.2587245325989,7.91969250765077,0.340504162064033,-1.55425566213477,0.591098918775005,1
MER113,669.598974052382,632.802379633804,706.395568470959,1.11629726942516,0.158721267325341,0.591525512370631,1
MER9a2,62.1670629840121,54.0280585976607,70.3060673703635,1.3012880565249,0.379940356152475,0.596145741572338,1
UCON43,2.56296112210763,0,5.12592224421525,Inf,Inf,0.596330503096564,1
